:::MLLOG {"namespace": "", "time_ms": 1652572551097, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1652572556602, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556605, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556606, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556606, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556608, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556610, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556612, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556619, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556619, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556620, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556621, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556624, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556625, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556627, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556627, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556631, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556633, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556633, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556635, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556634, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556636, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556637, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556638, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556639, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556639, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556640, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556642, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556644, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556646, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556648, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556649, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556651, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556653, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556654, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556656, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556658, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556664, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556671, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556692, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556716, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556727, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572556742, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 57}}
:::MLLOG {"namespace": "", "time_ms": 1652572559540, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559855, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559875, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559879, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559906, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559913, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559915, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559921, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559923, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559926, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559927, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559934, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559940, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559941, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559946, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559955, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559957, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559962, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559960, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559962, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559964, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559966, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559966, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559975, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559978, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559979, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559981, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559985, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559986, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559985, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559994, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559993, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559995, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559997, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572559997, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560001, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560003, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560006, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560008, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560008, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560010, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560012, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560015, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560022, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560022, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560023, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560023, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560030, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560025, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560033, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560033, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560038, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560039, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560038, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560040, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560041, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560042, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560040, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560043, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560044, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560043, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560047, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560045, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560047, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560048, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560048, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560051, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560048, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560050, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560051, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560053, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560059, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560061, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560061, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560063, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560065, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
:::MLLOG {"namespace": "", "time_ms": 1652572560069, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 688}}
